bk_Code;ID;PARENT_ID;VERSION;VALUE;LANGUAGE;CODE_VALUE;IUPAC_NAME;TEXT_KEY
5247C4CC-8859-4660-BC2B-E18C093E0DCC-it;5247C4CC-8859-4660-BC2B-E18C093E0DCC;NULL;0;Alla fine della fioritura.;it;NULL;NULL;ApplicationComment
5247C4CC-8859-4660-BC2B-E18C093E0DCC-de;5247C4CC-8859-4660-BC2B-E18C093E0DCC;NULL;0;Beim Abblühen.;de;NULL;NULL;ApplicationComment
52550DC8-C7A0-4A54-9C75-FD76F271C913-en;52550DC8-C7A0-4A54-9C75-FD76F271C913;NULL;0;;en;12364;NULL;Obligation
90B843F2-5541-44B0-AE71-A6F7A90206F0-en;90B843F2-5541-44B0-AE71-A6F7A90206F0;NULL;0;;en;NULL;NULL;Measure
90B843F2-5541-44B0-AE71-A6F7A90206F0-fr;90B843F2-5541-44B0-AE71-A6F7A90206F0;NULL;0;g/100 kg de substratum;fr;NULL;NULL;Measure
90B843F2-5541-44B0-AE71-A6F7A90206F0-it;90B843F2-5541-44B0-AE71-A6F7A90206F0;NULL;0;g/100 kg di substrato;it;NULL;NULL;Measure
90B843F2-5541-44B0-AE71-A6F7A90206F0-de;90B843F2-5541-44B0-AE71-A6F7A90206F0;NULL;0;g/100 kg Substrat ;de;NULL;NULL;Measure
90C1C12D-5A18-4DCA-BE36-43B2E891672A-en;90C1C12D-5A18-4DCA-BE36-43B2E891672A;NULL;0;;en;15626;NULL;Obligation
90C1C12D-5A18-4DCA-BE36-43B2E891672A-fr;90C1C12D-5A18-4DCA-BE36-43B2E891672A;NULL;0;Application au sol. ;fr;15626;NULL;Obligation
90C1C12D-5A18-4DCA-BE36-43B2E891672A-it;90C1C12D-5A18-4DCA-BE36-43B2E891672A;NULL;0;Applicazione al suolo. ;it;15626;NULL;Obligation
90C1C12D-5A18-4DCA-BE36-43B2E891672A-de;90C1C12D-5A18-4DCA-BE36-43B2E891672A;NULL;0;Bodenapplikation. ;de;15626;NULL;Obligation
90EEFA87-4052-4FB2-A869-592281D89461-de;90EEFA87-4052-4FB2-A869-592281D89461;NULL;0;Diflufenican;de;NULL;2’,4’-difluoro-2-(a,a,a-trifluoro-m-tolyloxy)nicotinanilide;Substance
90EEFA87-4052-4FB2-A869-592281D89461-en;90EEFA87-4052-4FB2-A869-592281D89461;NULL;0;Diflufenican;en;NULL;2’,4’-difluoro-2-(a,a,a-trifluoro-m-tolyloxy)nicotinanilide;Substance
90EEFA87-4052-4FB2-A869-592281D89461-it;90EEFA87-4052-4FB2-A869-592281D89461;NULL;0;Diflufenican;it;NULL;2’,4’-difluoro-2-(a,a,a-trifluoro-m-tolyloxy)nicotinanilide;Substance
90EEFA87-4052-4FB2-A869-592281D89461-fr;90EEFA87-4052-4FB2-A869-592281D89461;NULL;0;diflufénican;fr;NULL;2’,4’-difluoro-2-(a,a,a-trifluoro-m-tolyloxy)nicotinanilide;Substance
90F47BB6-2053-400D-988C-3E556F0B7124-en;90F47BB6-2053-400D-988C-3E556F0B7124;NULL;0;;en;NULL;NULL;Substance
90F47BB6-2053-400D-988C-3E556F0B7124-de;90F47BB6-2053-400D-988C-3E556F0B7124;NULL;0;Amblyseius degenerans;de;NULL;NULL;Substance
90F47BB6-2053-400D-988C-3E556F0B7124-fr;90F47BB6-2053-400D-988C-3E556F0B7124;NULL;0;Amblyseius degenerans;fr;NULL;NULL;Substance
90F47BB6-2053-400D-988C-3E556F0B7124-it;90F47BB6-2053-400D-988C-3E556F0B7124;NULL;0;Amblyseius degenerans;it;NULL;NULL;Substance
90FEFC46-2467-443A-A6B2-2085D7F85F1F-en;90FEFC46-2467-443A-A6B2-2085D7F85F1F;NULL;0;;en;NULL;NULL;ApplicationComment
90FEFC46-2467-443A-A6B2-2085D7F85F1F-it;90FEFC46-2467-443A-A6B2-2085D7F85F1F;NULL;0;1 - 2 compresse in 1 - 10 l di acqua.;it;NULL;NULL;ApplicationComment
90FEFC46-2467-443A-A6B2-2085D7F85F1F-de;90FEFC46-2467-443A-A6B2-2085D7F85F1F;NULL;0;1-2 Tabletten in 1-10 l Wasser.;de;NULL;NULL;ApplicationComment
90FEFC46-2467-443A-A6B2-2085D7F85F1F-fr;90FEFC46-2467-443A-A6B2-2085D7F85F1F;NULL;0;1-2 tablettes dans 1-10 l d'eau.;fr;NULL;NULL;ApplicationComment
910CB7E8-6F74-4EED-AD95-746F3E37AD2A-en;910CB7E8-6F74-4EED-AD95-746F3E37AD2A;NULL;0;;en;NULL;NULL;ApplicationComment
910CB7E8-6F74-4EED-AD95-746F3E37AD2A-fr;910CB7E8-6F74-4EED-AD95-746F3E37AD2A;NULL;0;à l'éclosion du bourgeon (52-53 BBCH).;fr;NULL;NULL;ApplicationComment
910CB7E8-6F74-4EED-AD95-746F3E37AD2A-it;910CB7E8-6F74-4EED-AD95-746F3E37AD2A;NULL;0;Al germogliamento (BBCH 52 - 53).;it;NULL;NULL;ApplicationComment
910CB7E8-6F74-4EED-AD95-746F3E37AD2A-de;910CB7E8-6F74-4EED-AD95-746F3E37AD2A;NULL;0;Knospenaufbruch (BBCH 52-53).;de;NULL;NULL;ApplicationComment
912B0F58-2057-4D7B-83EE-02C9CDFFDA71-de;912B0F58-2057-4D7B-83EE-02C9CDFFDA71;NULL;NULL;RK Heerlen;de;NL-6422;NULL;City
912B0F58-2057-4D7B-83EE-02C9CDFFDA71-en;912B0F58-2057-4D7B-83EE-02C9CDFFDA71;NULL;NULL;RK Heerlen;en;NL-6422;NULL;City
912B0F58-2057-4D7B-83EE-02C9CDFFDA71-fr;912B0F58-2057-4D7B-83EE-02C9CDFFDA71;NULL;NULL;RK Heerlen;fr;NL-6422;NULL;City
912B0F58-2057-4D7B-83EE-02C9CDFFDA71-it;912B0F58-2057-4D7B-83EE-02C9CDFFDA71;NULL;NULL;RK Heerlen;it;NL-6422;NULL;City
912F7E47-76C4-4245-B486-8F2A5EE4A3EC-en;912F7E47-76C4-4245-B486-8F2A5EE4A3EC;NULL;0;;en;13296;NULL;Obligation
912F7E47-76C4-4245-B486-8F2A5EE4A3EC-de;912F7E47-76C4-4245-B486-8F2A5EE4A3EC;NULL;0;Befüllen der Maschine mit Granulat: Schutzhandschuhe + Schutzanzug + Schutzbrille + Atemschutzmaske (BP3) tragen. Ausbringen und Einarbeiten des Granulats, Abdecken und Entfernen der Folie, erste Bodenbearbeitung: Schutzhandschuhe + Schutzanzug + Schutzbrille + Atemschutzmaske (BP3).;de;13296;NULL;Obligation
912F7E47-76C4-4245-B486-8F2A5EE4A3EC-it;912F7E47-76C4-4245-B486-8F2A5EE4A3EC;NULL;0;Per il riempimento della macchina con granulato indossare guanti e tuta di protezione, occhiali protettivi e maschera di protezione per le vie respiratorie (BP3). Durante lo spargimento e l'incorporamento del granulato, la posa e la rimozione del foglio di plastica nonché la prima lavorazione del suolo indossare guanti e tuta di protezione, occhiali protettivi e maschera di protezione per le vie respiratorie (BP3).;it;13296;NULL;Obligation
912F7E47-76C4-4245-B486-8F2A5EE4A3EC-fr;912F7E47-76C4-4245-B486-8F2A5EE4A3EC;NULL;0;Remplissage de l'appareil avec des granulés : porter des gants de protection + une tenue de protection + des lunettes de protection + un masque de protection (BP3). Epandre les granulés et les incorporer dans la terre, couvrir la parcelle et enlever le film plastique, premier travail du sol consécutif au traitement : porter des gants de protection + une tenue de protection + des lunettes de protection + un masque de protection (BP3).;fr;13296;NULL;Obligation
91406007-35B9-49E2-A62F-04BDE262366F-en;91406007-35B9-49E2-A62F-04BDE262366F;BE3C6915-B28E-4CC8-980E-7F243F14F519;0;NULL;en;NULL;NULL;Culture
91406007-35B9-49E2-A62F-04BDE262366F-fr;91406007-35B9-49E2-A62F-04BDE262366F;BE3C6915-B28E-4CC8-980E-7F243F14F519;0;groseilles à grappes;fr;NULL;NULL;Culture
91406007-35B9-49E2-A62F-04BDE262366F-it;91406007-35B9-49E2-A62F-04BDE262366F;BE3C6915-B28E-4CC8-980E-7F243F14F519;0;Ribes rosso;it;NULL;NULL;Culture
91406007-35B9-49E2-A62F-04BDE262366F-de;91406007-35B9-49E2-A62F-04BDE262366F;BE3C6915-B28E-4CC8-980E-7F243F14F519;0;Rote Johannisbeere;de;NULL;NULL;Culture
914EB218-5219-4282-B828-77262887CFAA-en;914EB218-5219-4282-B828-77262887CFAA;NULL;0;;en;9652;NULL;Obligation
914EB218-5219-4282-B828-77262887CFAA-fr;914EB218-5219-4282-B828-77262887CFAA;NULL;0;Ne pas mélanger avec des adjuvants ou des engrais foliaires.;fr;9652;NULL;Obligation
914EB218-5219-4282-B828-77262887CFAA-de;914EB218-5219-4282-B828-77262887CFAA;NULL;0;Nicht mit Adjuvanten oder Blattdüngern mischen.;de;9652;NULL;Obligation
914EB218-5219-4282-B828-77262887CFAA-it;914EB218-5219-4282-B828-77262887CFAA;NULL;0;Non mecolare con adiuvanti o con concimi fogliari.;it;9652;NULL;Obligation
914FD351-BC66-4C1F-B97E-40EF394E3EA8-en;914FD351-BC66-4C1F-B97E-40EF394E3EA8;NULL;0;;en;NULL;NULL;Pest
914FD351-BC66-4C1F-B97E-40EF394E3EA8-it;914FD351-BC66-4C1F-B97E-40EF394E3EA8;NULL;0;Mosca della noce;it;NULL;NULL;Pest
914FD351-BC66-4C1F-B97E-40EF394E3EA8-fr;914FD351-BC66-4C1F-B97E-40EF394E3EA8;NULL;0;mouche de la noix;fr;NULL;NULL;Pest
914FD351-BC66-4C1F-B97E-40EF394E3EA8-de;914FD351-BC66-4C1F-B97E-40EF394E3EA8;NULL;0;Walnussfruchtfliege;de;NULL;NULL;Pest
91522E50-F1AC-42B1-870B-68218110C235-fr;91522E50-F1AC-42B1-870B-68218110C235;D541F2F5-8BA6-4E26-AA66-9CF469648AFF;0;aneth;fr;NULL;NULL;Culture
91522E50-F1AC-42B1-870B-68218110C235-it;91522E50-F1AC-42B1-870B-68218110C235;D541F2F5-8BA6-4E26-AA66-9CF469648AFF;0;Aneto;it;NULL;NULL;Culture
91522E50-F1AC-42B1-870B-68218110C235-de;91522E50-F1AC-42B1-870B-68218110C235;D541F2F5-8BA6-4E26-AA66-9CF469648AFF;0;Dill;de;NULL;NULL;Culture
91522E50-F1AC-42B1-870B-68218110C235-en;91522E50-F1AC-42B1-870B-68218110C235;D541F2F5-8BA6-4E26-AA66-9CF469648AFF;0;dill;en;NULL;NULL;Culture
91590655-46E8-4E9D-99AD-2D88CFBEE044-de;91590655-46E8-4E9D-99AD-2D88CFBEE044;NULL;0;"Kann Brand verstärken; Oxidationsmittel.";de;H272;NULL;CodeR
91590655-46E8-4E9D-99AD-2D88CFBEE044-en;91590655-46E8-4E9D-99AD-2D88CFBEE044;NULL;0;"May intensify fire; oxidiser.";en;H272;NULL;CodeR
91590655-46E8-4E9D-99AD-2D88CFBEE044-fr;91590655-46E8-4E9D-99AD-2D88CFBEE044;NULL;0;"Peut aggraver un incendie; comburant.";fr;H272;NULL;CodeR
91590655-46E8-4E9D-99AD-2D88CFBEE044-it;91590655-46E8-4E9D-99AD-2D88CFBEE044;NULL;0;"Può aggravare un incendio; comburente.";it;H272;NULL;CodeR
915B2192-1651-4B8A-B2D8-C162A5D27211-fr;915B2192-1651-4B8A-B2D8-C162A5D27211;AB0798FE-64B8-49A2-8E75-14467EB7AB58;0;bette à côte;fr;NULL;NULL;Culture
915B2192-1651-4B8A-B2D8-C162A5D27211-it;915B2192-1651-4B8A-B2D8-C162A5D27211;AB0798FE-64B8-49A2-8E75-14467EB7AB58;0;Costa;it;NULL;NULL;Culture
915B2192-1651-4B8A-B2D8-C162A5D27211-de;915B2192-1651-4B8A-B2D8-C162A5D27211;AB0798FE-64B8-49A2-8E75-14467EB7AB58;0;Krautstiel;de;NULL;NULL;Culture
915B2192-1651-4B8A-B2D8-C162A5D27211-en;915B2192-1651-4B8A-B2D8-C162A5D27211;AB0798FE-64B8-49A2-8E75-14467EB7AB58;0;Swiss chard;en;NULL;NULL;Culture
915F354B-A91D-44C8-8375-150A821A01BF-de;915F354B-A91D-44C8-8375-150A821A01BF;NULL;NULL;Milano;de;20156;NULL;City
915F354B-A91D-44C8-8375-150A821A01BF-en;915F354B-A91D-44C8-8375-150A821A01BF;NULL;NULL;Milano;en;20156;NULL;City
C7E9693D-AAC7-4589-AFD1-B24AB31599BA-it;C7E9693D-AAC7-4589-AFD1-B24AB31599BA;NULL;0;"SPa 1: Per evitare l'insorgenza di resistenza al massimo 4 trattamenti per anno e coltura con prodotti del gruppo di principi attivi FRAC G1 (inibitori della sintesi degli steroli; ISS). ";it;13714;NULL;Obligation
C7E9693D-AAC7-4589-AFD1-B24AB31599BA-fr;C7E9693D-AAC7-4589-AFD1-B24AB31599BA;NULL;0;"SPa 1: Pour éviter le développement de résistances, 4 traitements au maximum par culture et par année avec des produits du groupe de matières actives FRAC G1 (inhibiteurs de la synthèse des stérols; ISS). ";fr;13714;NULL;Obligation
C7E9693D-AAC7-4589-AFD1-B24AB31599BA-de;C7E9693D-AAC7-4589-AFD1-B24AB31599BA;NULL;0;SPa 1: Zur Vermeidung einer Resistenzbildung maximal 4 Behandlungen pro Kultur und Jahr mit Produkten aus der Wirkstoffgruppe FRAC G1 (Sterolsynthesehemmer, SSH).;de;13714;NULL;Obligation
07373A2D-2EB5-4102-AE80-D6C700BF7221-en;07373A2D-2EB5-4102-AE80-D6C700BF7221;NULL;0;;en;14111;NULL;Obligation
07373A2D-2EB5-4102-AE80-D6C700BF7221-fr;07373A2D-2EB5-4102-AE80-D6C700BF7221;NULL;0;2 traitements en maximum par parcelle et par année avec au moins 2 semaines d'intervalle. ;fr;14111;NULL;Obligation
07373A2D-2EB5-4102-AE80-D6C700BF7221-it;07373A2D-2EB5-4102-AE80-D6C700BF7221;NULL;0;Al massimo 2 trattamenti per particella e per anno ad un intervallo di almeno 2 settimane. ;it;14111;NULL;Obligation
07373A2D-2EB5-4102-AE80-D6C700BF7221-de;07373A2D-2EB5-4102-AE80-D6C700BF7221;NULL;0;Maximal 2 Behandlungen pro Parzelle und Jahr im Abstand von mindestens 2 Wochen. ;de;14111;NULL;Obligation
074E3878-1AAE-4A6A-9543-BFBE4B136D7A-en;074E3878-1AAE-4A6A-9543-BFBE4B136D7A;NULL;0;;en;NULL;NULL;Pest
074E3878-1AAE-4A6A-9543-BFBE4B136D7A-de;074E3878-1AAE-4A6A-9543-BFBE4B136D7A;NULL;0;Eckige Blattfleckenkrankheit;de;NULL;NULL;Pest
074E3878-1AAE-4A6A-9543-BFBE4B136D7A-it;074E3878-1AAE-4A6A-9543-BFBE4B136D7A;NULL;0;Maculature angolari;it;NULL;NULL;Pest
074E3878-1AAE-4A6A-9543-BFBE4B136D7A-fr;074E3878-1AAE-4A6A-9543-BFBE4B136D7A;NULL;0;taches angulaires;fr;NULL;NULL;Pest
076A99A9-954E-4EC0-A1E3-E602DEF1D31F-en;076A99A9-954E-4EC0-A1E3-E602DEF1D31F;NULL;0;;en;NULL;NULL;ApplicationComment
076A99A9-954E-4EC0-A1E3-E602DEF1D31F-de;076A99A9-954E-4EC0-A1E3-E602DEF1D31F;NULL;0;Ab dem 8-Blatt-Stadium.;de;NULL;NULL;ApplicationComment
076A99A9-954E-4EC0-A1E3-E602DEF1D31F-it;076A99A9-954E-4EC0-A1E3-E602DEF1D31F;NULL;0;Dallo stadio di 8 foglie.;it;NULL;NULL;ApplicationComment
076A99A9-954E-4EC0-A1E3-E602DEF1D31F-fr;076A99A9-954E-4EC0-A1E3-E602DEF1D31F;NULL;0;dès le stade 8 feuilles.;fr;NULL;NULL;ApplicationComment
0799E077-241A-4BAF-9209-695C600F380F-en;0799E077-241A-4BAF-9209-695C600F380F;NULL;0;;en;8145;NULL;Obligation
0799E077-241A-4BAF-9209-695C600F380F-fr;0799E077-241A-4BAF-9209-695C600F380F;NULL;0;Avec sulfateuse à moteur ou sulfateuse à dos dans 500-1500 l d'eau, avec nébulisateur à dos dans 250-400 l d'eau.;fr;8145;NULL;Obligation
0799E077-241A-4BAF-9209-695C600F380F-it;0799E077-241A-4BAF-9209-695C600F380F;NULL;0;Con motoirroratrice o vaporizzatore a zaino in 500 - 1500 l di acqua, con nebulizzatore a zaino in 250 - 400 l di acqua.;it;8145;NULL;Obligation
0799E077-241A-4BAF-9209-695C600F380F-de;0799E077-241A-4BAF-9209-695C600F380F;NULL;0;Mit Motor- oder Rückenspritze in 500-1500 L Wasser, mit Rückennebelblaser in 250-400 L Wasser.;de;8145;NULL;Obligation
079F653B-FA74-4298-A27E-272D6343284D-en;079F653B-FA74-4298-A27E-272D6343284D;NULL;0;;en;NULL;NULL;ApplicationComment
079F653B-FA74-4298-A27E-272D6343284D-it;079F653B-FA74-4298-A27E-272D6343284D;NULL;0;All'inizio dell'attacco.;it;NULL;NULL;ApplicationComment
079F653B-FA74-4298-A27E-272D6343284D-fr;079F653B-FA74-4298-A27E-272D6343284D;NULL;0;au début de l'attaque.;fr;NULL;NULL;ApplicationComment
079F653B-FA74-4298-A27E-272D6343284D-de;079F653B-FA74-4298-A27E-272D6343284D;NULL;0;Bei Befallsbeginn.;de;NULL;NULL;ApplicationComment
07A12E5B-DB0B-4421-A215-E306768AC0BE-en;07A12E5B-DB0B-4421-A215-E306768AC0BE;E9E3C127-33C1-40D9-8552-3CBE45E8E4C4;0;NULL;en;NULL;NULL;Culture
07A12E5B-DB0B-4421-A215-E306768AC0BE-de;07A12E5B-DB0B-4421-A215-E306768AC0BE;E9E3C127-33C1-40D9-8552-3CBE45E8E4C4;0;Tomaten Spezialitäten;de;NULL;NULL;Culture
07A12E5B-DB0B-4421-A215-E306768AC0BE-fr;07A12E5B-DB0B-4421-A215-E306768AC0BE;E9E3C127-33C1-40D9-8552-3CBE45E8E4C4;0;tomates, spécialités;fr;NULL;NULL;Culture
07A12E5B-DB0B-4421-A215-E306768AC0BE-it;07A12E5B-DB0B-4421-A215-E306768AC0BE;E9E3C127-33C1-40D9-8552-3CBE45E8E4C4;0;Varietà particolari di pomodoro;it;NULL;NULL;Culture
07AB072C-A655-4191-8697-D0C65186B032-de;07AB072C-A655-4191-8697-D0C65186B032;NULL;NULL;Parma;de;43100;NULL;City
07AB072C-A655-4191-8697-D0C65186B032-en;07AB072C-A655-4191-8697-D0C65186B032;NULL;NULL;Parma;en;43100;NULL;City
07AB072C-A655-4191-8697-D0C65186B032-fr;07AB072C-A655-4191-8697-D0C65186B032;NULL;NULL;Parma;fr;43100;NULL;City
07AB072C-A655-4191-8697-D0C65186B032-it;07AB072C-A655-4191-8697-D0C65186B032;NULL;NULL;Parma;it;43100;NULL;City
07C33788-D57E-48AB-B0AA-122D014CC8E5-en;07C33788-D57E-48AB-B0AA-122D014CC8E5;NULL;0;;en;9774;NULL;Obligation
07C33788-D57E-48AB-B0AA-122D014CC8E5-fr;07C33788-D57E-48AB-B0AA-122D014CC8E5;NULL;0;En mélange avec 2 - 2.5 l/ha de phenmedipham.;fr;9774;NULL;Obligation
07C33788-D57E-48AB-B0AA-122D014CC8E5-it;07C33788-D57E-48AB-B0AA-122D014CC8E5;NULL;0;In combinazione con 2 - 2.5 l/ha Fenmedifam.;it;9774;NULL;Obligation
07C33788-D57E-48AB-B0AA-122D014CC8E5-de;07C33788-D57E-48AB-B0AA-122D014CC8E5;NULL;0;In Tankmischung mit 2 - 2.5 l/ha Phenmedipham.;de;9774;NULL;Obligation
07D2AAB3-2B47-41A7-9353-A42C8CA02EE4-de;07D2AAB3-2B47-41A7-9353-A42C8CA02EE4;NULL;NULL;Malesherbes;de;54330;NULL;City
07D2AAB3-2B47-41A7-9353-A42C8CA02EE4-en;07D2AAB3-2B47-41A7-9353-A42C8CA02EE4;NULL;NULL;Malesherbes;en;54330;NULL;City
07D2AAB3-2B47-41A7-9353-A42C8CA02EE4-fr;07D2AAB3-2B47-41A7-9353-A42C8CA02EE4;NULL;NULL;Malesherbes;fr;54330;NULL;City
07D2AAB3-2B47-41A7-9353-A42C8CA02EE4-it;07D2AAB3-2B47-41A7-9353-A42C8CA02EE4;NULL;NULL;Malesherbes;it;54330;NULL;City
07E90396-5AA1-4026-A7AD-6505E12A6BD9-en;07E90396-5AA1-4026-A7AD-6505E12A6BD9;NULL;1;NULL;en;NULL;NULL;IngredientAdditionalText
07E90396-5AA1-4026-A7AD-6505E12A6BD9-de;07E90396-5AA1-4026-A7AD-6505E12A6BD9;NULL;1;als Dimethylammoniumsalz;de;NULL;NULL;IngredientAdditionalText
07E90396-5AA1-4026-A7AD-6505E12A6BD9-it;07E90396-5AA1-4026-A7AD-6505E12A6BD9;NULL;1;Pari a Dimetil - ammonio;it;NULL;NULL;IngredientAdditionalText
07E90396-5AA1-4026-A7AD-6505E12A6BD9-fr;07E90396-5AA1-4026-A7AD-6505E12A6BD9;NULL;1;sous forme de sel diméthylammonium;fr;NULL;NULL;IngredientAdditionalText
0816739E-97E6-43CA-A673-4326F450A92E-de;0816739E-97E6-43CA-A673-4326F450A92E;NULL;NULL;Bergamo;de;24121;NULL;City
0816739E-97E6-43CA-A673-4326F450A92E-en;0816739E-97E6-43CA-A673-4326F450A92E;NULL;NULL;Bergamo;en;24121;NULL;City
0816739E-97E6-43CA-A673-4326F450A92E-fr;0816739E-97E6-43CA-A673-4326F450A92E;NULL;NULL;Bergamo;fr;24121;NULL;City
0816739E-97E6-43CA-A673-4326F450A92E-it;0816739E-97E6-43CA-A673-4326F450A92E;NULL;NULL;Bergamo;it;24121;NULL;City
08238D05-5210-43D2-AF0B-D2B9BDD08F16-de;08238D05-5210-43D2-AF0B-D2B9BDD08F16;NULL;0;l/20m²;de;NULL;NULL;Measure
08238D05-5210-43D2-AF0B-D2B9BDD08F16-en;08238D05-5210-43D2-AF0B-D2B9BDD08F16;NULL;0;l/20m²;en;NULL;NULL;Measure
08238D05-5210-43D2-AF0B-D2B9BDD08F16-fr;08238D05-5210-43D2-AF0B-D2B9BDD08F16;NULL;0;l/20m²;fr;NULL;NULL;Measure
08238D05-5210-43D2-AF0B-D2B9BDD08F16-it;08238D05-5210-43D2-AF0B-D2B9BDD08F16;NULL;0;l/20m²;it;NULL;NULL;Measure
082554C2-1526-4381-8990-3BF519245AAA-en;082554C2-1526-4381-8990-3BF519245AAA;NULL;0;;en;9703;NULL;Obligation
082554C2-1526-4381-8990-3BF519245AAA-fr;082554C2-1526-4381-8990-3BF519245AAA;NULL;0;Efficace contre les infections secondaires seulement si traité préventivement.;fr;9703;NULL;Obligation
082554C2-1526-4381-8990-3BF519245AAA-it;082554C2-1526-4381-8990-3BF519245AAA;NULL;0;Efficace contro le infezioni secondarie solamente se trattato in maniera preventiva.;it;9703;NULL;Obligation
082554C2-1526-4381-8990-3BF519245AAA-de;082554C2-1526-4381-8990-3BF519245AAA;NULL;0;Nur präventiv eingesetzt gegen Sekundärbefall wirksam.;de;9703;NULL;Obligation
0827836E-3719-423D-9340-5413DEBC42B4-en;0827836E-3719-423D-9340-5413DEBC42B4;NULL;0;black-rot;en;NULL;NULL;Pest
0827836E-3719-423D-9340-5413DEBC42B4-it;0827836E-3719-423D-9340-5413DEBC42B4;NULL;0;Marciume nero;it;NULL;NULL;Pest
0827836E-3719-423D-9340-5413DEBC42B4-fr;0827836E-3719-423D-9340-5413DEBC42B4;NULL;0;Pourriture noire (black rot) de la vigne;fr;NULL;NULL;Pest
0827836E-3719-423D-9340-5413DEBC42B4-de;0827836E-3719-423D-9340-5413DEBC42B4;NULL;0;Schwarzfäule der Rebe;de;NULL;NULL;Pest
B837BF73-1E36-4670-BE18-6CB0A14FD784-en;B837BF73-1E36-4670-BE18-6CB0A14FD784;NULL;0;;en;NULL;NULL;ApplicationComment
B837BF73-1E36-4670-BE18-6CB0A14FD784-it;B837BF73-1E36-4670-BE18-6CB0A14FD784;NULL;0;"1 - 5 g di Fosfina per tonnellata o per m³; durante tutto l'anno a partire da una temperatura della merce di + 5°C.";it;NULL;NULL;ApplicationComment
B837BF73-1E36-4670-BE18-6CB0A14FD784-fr;B837BF73-1E36-4670-BE18-6CB0A14FD784;NULL;0;"1 à 5 g de phosphine par tonne ou par m³; pendant toute l'année quand le matériel atteint + 5°C.";fr;NULL;NULL;ApplicationComment
B837BF73-1E36-4670-BE18-6CB0A14FD784-de;B837BF73-1E36-4670-BE18-6CB0A14FD784;NULL;0;"1 bis 5 g Phosphorwasserstoff pro Tonne bzw. pro m³; während ganzem Jahr ab Warentemperatur von +5°C.";de;NULL;NULL;ApplicationComment
B838A9A1-5BC2-49A5-8214-0B9C7361932E-en;B838A9A1-5BC2-49A5-8214-0B9C7361932E;NULL;0;;en;12911;NULL;Obligation
B838A9A1-5BC2-49A5-8214-0B9C7361932E-it;B838A9A1-5BC2-49A5-8214-0B9C7361932E;NULL;0;SPe 3: per proteggere artropodi non bersaglio dagli effetti della deriva rispettare una zona tampone non trattata di 100 m dai biotopi in virtù degli art. 18a e 18b LNP. Tale distanza può essere ridotta attuando misure di riduzione della deriva secondo le istruzioni del Servizio di omologazione. ;it;12911;NULL;Obligation
B838A9A1-5BC2-49A5-8214-0B9C7361932E-fr;B838A9A1-5BC2-49A5-8214-0B9C7361932E;NULL;0;SPe 3: Pour protéger les arthropodes non cibles des conséquences liées à la dérive, respecter une zone tampon non traitée de 100 m par rapport aux biotopes (selon art. 18a et 18b, LPN). Cette distance peut être réduite en recourant à des mesures techniques de réduction de dérive, conformément aux instructions du service d'homologation. ;fr;12911;NULL;Obligation
B838A9A1-5BC2-49A5-8214-0B9C7361932E-de;B838A9A1-5BC2-49A5-8214-0B9C7361932E;NULL;0;SPe 3: Zum Schutz von Nichtzielarthropoden vor den Folgen von Drift eine unbehandelte Pufferzone von 100 m zu Biotopen (gemäss Art. 18a und 18b NHG) einhalten. Diese Distanz kann beim Einsatz von driftreduzierenden Massnahmen gemäss den Weisungen der Zulassungsstelle reduziert werden.;de;12911;NULL;Obligation
B8390F01-C27A-4867-A9AE-15A12FBBE49B-en;B8390F01-C27A-4867-A9AE-15A12FBBE49B;NULL;0;;en;NULL;Räuberische Gallmücke / cecidomia predatrice;Substance
B8390F01-C27A-4867-A9AE-15A12FBBE49B-de;B8390F01-C27A-4867-A9AE-15A12FBBE49B;NULL;0;Feltiella acarisuga;de;NULL;Räuberische Gallmücke / cecidomia predatrice;Substance
B8390F01-C27A-4867-A9AE-15A12FBBE49B-fr;B8390F01-C27A-4867-A9AE-15A12FBBE49B;NULL;0;Feltiella acarisuga;fr;NULL;Räuberische Gallmücke / cecidomia predatrice;Substance
B8390F01-C27A-4867-A9AE-15A12FBBE49B-it;B8390F01-C27A-4867-A9AE-15A12FBBE49B;NULL;0;Feltiella acarisuga;it;NULL;Räuberische Gallmücke / cecidomia predatrice;Substance
B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B-en;B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B;NULL;0;;en;9823;NULL;Obligation
B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B-de;B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B;NULL;0;Aufwandmenge bei einmaliger Behandlung.;de;9823;NULL;Obligation
B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B-fr;B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B;NULL;0;Dose en cas d'une application unique.;fr;9823;NULL;Obligation
B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B-it;B8431856-C1F9-4BA5-9AFB-3FEEA1C21E4B;NULL;0;Dose in caso di un unico trattamento.;it;9823;NULL;Obligation
F6A02973-2AF5-47AF-B99D-FFAD9A24BCB4-en;F6A02973-2AF5-47AF-B99D-FFAD9A24BCB4;FE69D926-4BE1-4C67-840E-30C3D299442E;0;NULL;en;NULL;NULL;Culture
